full_path,age,gender,pixels
['55/31803455_1992-09-04_2013.jpg'],21,0.0,[36. 15. 80. ...  8.  8.  8.]
['64/31805864_1990-01-27_2012.jpg'],22,1.0,[ 16.  41.  63. ...  47. 168. 213.]
['73/318073_1950-10-31_2012.jpg'],62,0.0,[207.  32.  47. ... 185. 164. 161.]
['72/31808372_1964-09-01_2011.jpg'],47,1.0,[120. 120. 120. ... 117. 117. 117.]
['40/3180840_1954-09-24_1975.jpg'],21,1.0,[183. 216. 247. ... 230. 235. 239.]
['59/31810259_1983-12-02_2013.jpg'],30,0.0,[191. 145. 112. ...  43.  30.  22.]
['66/3181066_1946-01-15_1970.jpg'],24,1.0,[255. 255. 255. ... 244. 244. 244.]
['10/318110_1942-10-31_1977.jpg'],35,1.0,[125. 125. 125. ...  77.  77.  77.]
['52/3181552_1986-02-07_2012.jpg'],26,1.0,[195. 170. 148. ... 255. 253. 254.]
['69/31815569_1972-01-06_2013.jpg'],41,1.0,[100. 108. 111. ... 216. 200. 201.]
['72/318172_1966-09-25_2011.jpg'],45,1.0,[14. 15. 10. ... 16. 16. 16.]
['40/31819740_1984-10-18_2014.jpg'],30,1.0,[205. 234. 242. ...  63. 110. 140.]
['17/3182017_1911-02-06_1948.jpg'],37,1.0,[ 33.  43.  32. ... 197. 163. 126.]
['77/31820777_1993-06-17_2014.jpg'],21,1.0,[241. 241. 241. ...   5.   6.   8.]
['73/3182473_1945-08-27_2009.jpg'],64,1.0,[30. 25. 22. ... 58. 42. 42.]
['98/31826098_1994-02-11_2015.jpg'],21,1.0,[24. 24. 22. ... 42. 17. 13.]
['80/318280_1944-01-27_2009.jpg'],65,0.0,[167. 158. 149. ... 204. 178. 145.]
['35/31829035_1963-04-18_2007.jpg'],44,1.0,[221. 205. 190. ...   9.   8.   6.]
['89/31829689_1968-09-06_2012.jpg'],44,1.0,[ 52.  55.  88. ... 255. 255. 255.]
['19/3183019_1987-10-06_2012.jpg'],25,1.0,[107. 148.  80. ... 135. 161. 210.]
['16/3183116_1978-07-23_2007.jpg'],29,1.0,[ 46.  60.  89. ... 179. 105.  68.]
['84/3183484_1913-05-17_1993.jpg'],80,1.0,[209. 209. 209. ...  36.  36.  36.]
['34/31837734_1987-01-28_2011.jpg'],24,0.0,[193. 102.  75. ... 250. 214. 182.]
['79/3183879_1944-04-25_2007.jpg'],63,1.0,[ 43.  49.  39. ... 157.  83.  72.]
['05/31841505_1987-05-10_2015.jpg'],28,0.0,[255. 252. 254. ... 255. 188. 143.]
['16/31843216_1990-06-13_2011.jpg'],21,0.0,[ 79.  47. 112. ... 249. 248. 243.]
['62/3184362_1949-02-10_2013.jpg'],64,1.0,[ 70. 176. 234. ... 209. 100.  35.]
['89/31844889_1985-02-06_2013.jpg'],28,0.0,[216. 214. 225. ... 226. 231. 234.]
['50/3184650_1980-11-08_2015.jpg'],35,1.0,[  3.   3.   3. ... 135. 133. 118.]
['83/31847583_1966-08-09_2012.jpg'],46,1.0,[60. 47. 56. ... 43. 40. 49.]
['77/318477_1911-06-26_1947.jpg'],36,0.0,[174. 174. 174. ... 221. 221. 221.]
['87/31848187_1960-03-11_2012.jpg'],52,1.0,[ 93. 110.  58. ... 169. 188. 195.]
['26/31852326_1942-06-16_2008.jpg'],66,1.0,[90. 88. 76. ... 35. 33. 44.]
['33/3185233_1938-12-11_2011.jpg'],73,1.0,[ 96.  97.  92. ... 132. 105.  96.]
['50/3185250_1914-05-19_1942.jpg'],28,1.0,[231. 231. 231. ... 196. 196. 196.]
['03/3185403_1985-02-01_2008.jpg'],23,1.0,[107. 147.  58. ...   3.   0.  17.]
['82/318582_1979-10-10_2009.jpg'],30,0.0,[243. 238. 235. ... 215. 209. 209.]
['74/31859474_1921-08-23_2002.jpg'],81,1.0,[41. 68. 25. ... 20. 27. 35.]
['25/31859625_1913-10-31_1943.jpg'],30,1.0,[244. 244. 244. ...  71.  71.  71.]
['81/31859681_1922-03-21_1940.jpg'],18,1.0,[84. 85. 71. ... 70. 71. 63.]
['61/3186061_1984-09-30_2010.jpg'],26,0.0,[85. 19. 29. ... 44. 19. 14.]
['03/31867903_1982-01-04_2011.jpg'],29,0.0,[ 75.  10.  44. ... 233. 216. 198.]
['89/3186889_1914-01-14_1942.jpg'],28,1.0,[178. 168. 141. ... 107. 106. 101.]
['42/3187142_1976-07-10_2009.jpg'],33,1.0,[191. 194. 201. ... 198. 206. 209.]
['36/31871936_1986-04-18_2009.jpg'],23,0.0,[  2.   2.   0. ... 211. 196. 189.]
['89/31876789_1950-12-03_2011.jpg'],61,1.0,[ 36.  24.  26. ... 232. 205. 196.]
['90/31878490_1935-02-24_1955.jpg'],20,1.0,[ 9.  9.  9. ... 32. 32. 32.]
['40/31884640_1926-08-02_1947.jpg'],21,1.0,[192. 189. 182. ... 110.  98.  84.]
['13/3188513_1980-07-17_2014.jpg'],34,1.0,[20. 23. 28. ... 64. 63. 71.]
['60/31885660_1951-04-19_2009.jpg'],58,1.0,[213. 214. 206. ...  52.  44.  31.]
['21/31886221_1984-05-17_2013.jpg'],29,1.0,[ 12.  41. 169. ...   1.  40. 133.]
['70/318870_1946-12-02_1982.jpg'],36,1.0,[46. 46. 46. ... 36. 36. 36.]
['08/318908_1956-01-02_2010.jpg'],54,0.0,[116. 106. 105. ... 192. 172. 171.]
['12/3189812_1970-04-22_2006.jpg'],36,1.0,[68. 57. 53. ... 59. 54. 50.]
['71/3189871_1927-01-30_2005.jpg'],78,1.0,[ 1.  1.  1. ... 20. 19. 15.]
['80/3189880_1979-09-12_2003.jpg'],24,0.0,[120. 122. 111. ... 142. 110.  89.]
['98/318998_1942-04-06_2009.jpg'],67,1.0,[217. 217. 215. ...  23.  22.  27.]
['97/41801597_1983-04-23_2014.jpg'],31,1.0,[64. 57. 65. ... 94. 79. 50.]
['77/41803977_1896-11-26_1941.jpg'],45,0.0,[170. 169. 167. ... 154. 153. 149.]
['95/41805095_1967-08-03_2008.jpg'],41,1.0,[40. 27. 21. ...  7.  5.  8.]
['59/41806759_1990-01-03_2010.jpg'],20,1.0,[  0.   0.   0. ... 240. 240. 240.]
['50/41807250_1964-04-26_2013.jpg'],49,1.0,[217.  86. 164. ...  59.  57.  62.]
['82/41808482_1903-02-10_1956.jpg'],53,1.0,[182. 182. 182. ...  78.  78.  78.]
['76/41809976_1986-11-30_2015.jpg'],29,0.0,[ 59.  66.  72. ... 224.  41.  37.]
['99/41809999_1944-09-10_2005.jpg'],61,1.0,[106.  97.  80. ...  33.  34.  36.]
['37/4181037_1986-12-27_2010.jpg'],24,1.0,[  0.   7.   4. ... 220. 221. 225.]
['13/418113_1941-03-16_2004.jpg'],63,1.0,[170. 110.  76. ... 206. 237. 219.]
['99/41811999_1959-02-16_2011.jpg'],52,1.0,[214. 225. 229. ...  27.  23.  24.]
['54/41812754_1942-08-23_2008.jpg'],66,0.0,[111. 120. 135. ... 246. 157.  91.]
['45/41812845_1985-07-01_2014.jpg'],29,1.0,[119. 119.  81. ...  59.  56.  39.]
['15/41813315_1929-12-10_2007.jpg'],78,1.0,[ 23.  22.  17. ... 211. 110.  64.]
['96/4181396_1946-12-16_2009.jpg'],63,0.0,[144. 109.  43. ... 130. 133. 142.]
['79/41814279_1958-10-04_2014.jpg'],56,1.0,[ 89.  50.  45. ...  88. 134. 105.]
['72/41815272_1962-12-31_2001.jpg'],39,1.0,[215. 234. 238. ... 103.  44.  38.]
['16/41816616_1907-04-13_1948.jpg'],41,1.0,[253. 253. 253. ... 249. 249. 249.]
['85/41818085_1992-01-14_2013.jpg'],21,1.0,[ 78. 106.  32. ... 206. 123. 165.]
['87/41820387_1990-04-10_2013.jpg'],23,1.0,[104. 114.  62. ... 105. 112.  70.]
['03/4182103_1976-05-18_2006.jpg'],30,0.0,[159. 147. 135. ... 121. 105. 154.]
['14/41821414_1994-08-24_2014.jpg'],20,1.0,[ 67.  21.   6. ... 208. 142. 126.]
['12/41821512_1965-11-18_2012.jpg'],47,1.0,[146. 133. 127. ...  51.  52.  56.]
['03/41824503_1993-10-25_2014.jpg'],21,1.0,[186. 193. 201. ...   4. 118. 206.]
['70/4182570_1978-06-26_2012.jpg'],34,1.0,[169. 154. 125. ... 242. 205. 163.]
['53/41826153_1934-11-08_1956.jpg'],22,1.0,[246. 246. 246. ...  52.  52.  52.]
['97/41829197_1973-03-26_2004.jpg'],31,1.0,[253. 235. 211. ...  31.  23.  46.]
['09/418309_1923-09-09_1997.jpg'],74,1.0,[165. 183. 171. ...  96.   7.  11.]
['33/41832633_1994-06-07_2013.jpg'],19,1.0,[ 61. 139. 177. ...  22.  26.  29.]
['36/418336_1949-07-17_2008.jpg'],59,1.0,[185. 204. 218. ...  71. 118. 174.]
['53/41833953_1952-07-23_1986.jpg'],34,1.0,[ 21.  21.  21. ... 249. 249. 249.]
['00/41835500_1992-05-12_2014.jpg'],22,1.0,[103. 136.  57. ...  51.  52.  73.]
['02/41836802_1973-07-30_2011.jpg'],38,1.0,[18. 18. 20. ... 52. 52. 50.]
['26/41838426_1956-05-20_2009.jpg'],53,1.0,[41. 34. 24. ... 26. 22. 19.]
['53/41838753_1943-10-06_2009.jpg'],66,1.0,[241. 241. 251. ... 143. 161. 163.]
['68/41841168_1944-08-15_2012.jpg'],68,1.0,[204. 197. 181. ...  16.  15.  21.]
['08/41843508_1996-01-27_2014.jpg'],18,1.0,[174. 155. 175. ...  83.  21.  24.]
['13/4184413_1941-05-19_2011.jpg'],70,1.0,[112. 132. 156. ...  58.  49.  44.]
['67/418467_1969-06-11_2013.jpg'],44,1.0,[231. 244. 253. ... 245. 249. 250.]
['68/418468_1969-01-01_2012.jpg'],43,1.0,[ 9.  4.  1. ... 11. 10.  8.]
['88/418488_1957-10-14_2007.jpg'],50,1.0,[ 27.  51. 115. ... 117.  77.  69.]
['62/41850762_1971-11-07_2012.jpg'],41,1.0,[85. 85. 85. ... 41. 41. 41.]
['92/4185292_1947-09-14_1966.jpg'],19,1.0,[39. 39. 39. ... 52. 52. 52.]
['65/41853165_1983-02-01_2009.jpg'],26,0.0,[31. 34. 43. ... 30. 32. 44.]
['50/41853350_1980-10-25_2013.jpg'],33,1.0,[  2.  32. 142. ...  34.  34.  44.]
['37/41854137_1995-10-07_2014.jpg'],19,1.0,[238. 227. 209. ... 204.  47.  30.]
['20/41854420_1959-04-01_2011.jpg'],52,0.0,[  5.   5.   5. ... 183. 165. 145.]
['54/418554_1948-09-12_2010.jpg'],62,1.0,[158. 135. 127. ... 113.  13.  13.]
['30/41855930_1978-11-06_2013.jpg'],35,0.0,[254. 241. 248. ... 255. 250. 254.]
['68/418568_1903-08-31_1953.jpg'],50,1.0,[148. 168. 192. ...  39.  27.  27.]
['52/41857552_1994-07-11_2013.jpg'],19,1.0,[ 92.  83.  44. ... 109. 183.  70.]
['83/41858083_1978-11-23_2013.jpg'],35,1.0,[ 94. 121. 130. ... 104.  63.  61.]
['59/4185859_1947-01-09_2006.jpg'],59,1.0,[58. 48. 21. ... 26. 23. 16.]
['02/41858602_1988-09-15_2014.jpg'],26,0.0,[145. 126. 112. ... 169. 153. 137.]
['63/41860163_1987-01-20_2013.jpg'],26,0.0,[35. 43. 79. ...  4.  7. 16.]
['94/41861794_1943-11-16_1969.jpg'],26,1.0,[122. 122. 122. ... 236. 236. 236.]
['32/41861832_1941-06-07_1963.jpg'],22,1.0,[ 81.  81.  81. ... 207. 207. 207.]
['83/41861983_1942-08-06_2014.jpg'],72,0.0,[37. 51. 36. ... 69. 59. 49.]
['25/418625_1965-04-16_2013.jpg'],48,1.0,[169. 168. 174. ...  48.  53.  72.]
['26/41868526_1928-10-14_1953.jpg'],25,0.0,[ 29.  29.  29. ... 186. 186. 186.]
['71/41869671_1943-06-29_1973.jpg'],30,1.0,[134. 134. 134. ...  82.  82.  82.]
['32/41871132_1939-07-20_1963.jpg'],24,1.0,[227. 227. 227. ... 157. 157. 157.]
['52/41871252_1941-12-04_1963.jpg'],22,1.0,[233. 233. 233. ... 202. 202. 202.]
['09/41871409_1940-01-03_1963.jpg'],23,1.0,[ 72.  72.  72. ... 199. 199. 199.]
['34/41871434_1964-02-03_2013.jpg'],49,0.0,[151. 160. 143. ...   4.   3.  21.]
['29/41874729_1988-02-15_2014.jpg'],26,1.0,[93. 90. 85. ... 56. 49. 67.]
['06/41875906_1989-09-29_2013.jpg'],24,1.0,[255. 254. 255. ... 230. 229. 245.]
['42/41879142_1941-05-21_1961.jpg'],20,1.0,[225. 225. 225. ...  31.  31.  31.]
['71/41879271_1999-12-13_2014.jpg'],15,1.0,[255. 255. 255. ... 203. 238. 255.]
['66/41884366_1992-02-20_2014.jpg'],22,1.0,[242. 246. 255. ... 163. 170. 198.]
['35/4188635_1979-05-07_2007.jpg'],28,1.0,[ 38.  35.  46. ... 214. 212. 215.]
['98/41888398_1995-05-31_2014.jpg'],19,1.0,[176. 111. 117. ...  80. 112.  97.]
['93/418893_1942-11-17_2009.jpg'],67,1.0,[ 76.  43.  28. ... 173. 166. 147.]
['60/41890860_1994-02-12_2012.jpg'],18,1.0,[69. 81. 45. ... 50. 50. 52.]
['31/41891331_1996-07-30_2013.jpg'],17,0.0,[33. 57. 57. ... 19. 47. 68.]
['24/41892524_1968-03-09_2013.jpg'],45,0.0,[217. 210. 192. ...  38.  37.  43.]
['32/41897532_1990-02-24_2013.jpg'],23,1.0,[255. 255. 255. ... 189. 173. 158.]
['56/41898456_1984-04-02_2012.jpg'],28,0.0,[206.  85.  76. ... 224. 214. 212.]
['33/41898633_1992-03-10_2015.jpg'],23,1.0,[208. 210. 186. ... 191. 155. 105.]
['26/4189926_1959-10-28_2011.jpg'],52,1.0,[47. 49. 70. ... 46. 51. 55.]
['57/41899857_1982-03-30_2013.jpg'],31,1.0,[199. 202. 195. ...  11.  15.  18.]
['00/51800_1942-02-01_2007.jpg'],65,1.0,[159. 159. 161. ...  19.  14.  18.]
['13/5180913_1942-04-13_1972.jpg'],30,1.0,[155. 194. 225. ...  20.  28.  49.]
['22/5180922_1925-04-20_1955.jpg'],30,0.0,[230. 230. 230. ... 201. 201. 201.]
['13/5181413_1943-12-30_1984.jpg'],41,0.0,[225. 222. 233. ... 156. 115.  83.]
['02/5181502_1978-05-14_2014.jpg'],36,1.0,[136. 139. 154. ... 247. 210.  70.]
['66/518166_1951-05-01_2007.jpg'],56,0.0,[14. 15.  9. ... 17. 17. 17.]
['61/5182361_1966-11-16_2011.jpg'],45,1.0,[ 9.  9.  7. ... 59. 44. 47.]
['91/518391_1943-07-20_1973.jpg'],30,1.0,[247. 255. 255. ...  25.  24.  38.]
['16/5184416_1934-05-29_2008.jpg'],74,0.0,[ 5.  5.  7. ...  9.  9. 19.]
['26/518526_1964-03-10_2014.jpg'],50,0.0,[ 45.   6. 157. ...  47.   0.  72.]
['16/5186316_1984-12-28_2010.jpg'],26,1.0,[231. 233. 232. ... 185. 182. 167.]
['00/518700_1981-09-12_2012.jpg'],31,0.0,[226. 126.  66. ...  26.  29.  34.]
['13/5188713_1924-01-24_2009.jpg'],85,0.0,[237. 242. 246. ...  45.  42.  53.]
['88/5189188_1940-05-11_2015.jpg'],75,1.0,[170. 143.  90. ...  33.  33.  31.]
['81/5189581_1951-08-30_2008.jpg'],57,1.0,[ 80.  78.  91. ... 103. 104. 135.]
['68/6180168_1963-03-29_2011.jpg'],48,1.0,[213. 215. 236. ...  40.  41.  45.]
['58/6180658_1980-09-05_2011.jpg'],31,1.0,[37. 79. 33. ...  0. 37. 81.]
['11/618111_1972-12-12_2010.jpg'],38,1.0,[231. 196.  80. ... 217. 216. 222.]
['24/618124_1883-01-07_1947.jpg'],64,1.0,[163. 163. 163. ...  22.  22.  22.]
['43/6181343_1973-09-09_2012.jpg'],39,1.0,[108.  49.  81. ... 114.   1. 141.]
['23/6181823_1981-05-03_2010.jpg'],29,1.0,[133. 141.  81. ... 222. 220. 233.]
['20/61820_1936-07-20_2012.jpg'],76,1.0,[  0.   0.   0. ... 108.  94. 111.]
['17/6182617_1971-04-22_2010.jpg'],39,1.0,[118. 139.  46. ... 220. 214. 242.]
['76/618376_1981-01-03_2007.jpg'],26,1.0,[ 38.  89.  46. ... 182.  30.   9.]
['03/6183903_1981-02-22_2008.jpg'],27,1.0,[ 27.  66. 135. ... 203. 182.  67.]
['91/6184091_1986-01-13_2014.jpg'],28,0.0,[ 93. 114. 115. ...  67. 132. 198.]
['68/618468_1951-10-31_2009.jpg'],58,1.0,[ 70.  83.  99. ... 106. 108. 107.]
['03/618503_1948-10-12_2007.jpg'],59,1.0,[ 43.  72.  90. ... 157. 175. 177.]
['43/618543_1937-02-20_1968.jpg'],31,0.0,[ 50.  50.  50. ... 123. 123. 123.]
['46/618546_1954-03-16_2012.jpg'],58,0.0,[ 45.  40.  37. ...  12.  85. 190.]
['42/6185542_1984-11-01_2010.jpg'],26,1.0,[139. 170.  94. ... 216. 136.  85.]
['55/61855_1913-04-04_1970.jpg'],57,1.0,[254. 255. 255. ... 190. 182. 171.]
['49/6185749_1970-08-14_2014.jpg'],44,1.0,[192. 174. 136. ...  85.  84.  89.]
['73/6187073_1983-12-16_2010.jpg'],27,1.0,[  1.  11.  20. ... 109. 199. 125.]
['30/6187430_1979-06-30_2007.jpg'],28,1.0,[255. 255. 255. ... 147.  44.  47.]
['70/618770_1948-03-28_2009.jpg'],61,0.0,[ 0.  0.  0. ... 17. 35. 39.]
['23/618823_1965-10-12_2010.jpg'],45,1.0,[127.  43.  92. ... 250. 255. 255.]
['50/618850_1926-10-16_2008.jpg'],82,1.0,[ 83.  45.  22. ... 197. 175. 177.]
['87/61887_1972-03-23_2007.jpg'],35,0.0,[175. 180. 184. ...  18.  12.  16.]
['20/6189620_1933-02-10_1963.jpg'],30,1.0,[182. 182. 182. ... 228. 228. 226.]
['85/6189685_1932-06-16_2013.jpg'],81,1.0,[ 95.  46.  76. ... 121.  89. 222.]
['85/6189785_1976-09-25_2009.jpg'],33,1.0,[ 9. 15. 13. ... 18. 18. 16.]
['01/718001_1958-08-25_2012.jpg'],54,1.0,[ 33.  31.  32. ... 212. 214. 229.]
['28/718028_1967-05-04_2013.jpg'],46,0.0,[122. 111. 117. ...  31.  23.  38.]
['88/7180588_1987-06-23_2009.jpg'],22,0.0,[ 85. 141. 176. ... 114.  60.  48.]
['24/7181824_1941-04-09_2007.jpg'],66,1.0,[102. 105. 122. ...  24.  23.  29.]
['32/718232_1975-03-22_2013.jpg'],38,1.0,[171. 145. 128. ...  50.  38.  52.]
['36/718236_1967-06-21_2011.jpg'],44,1.0,[61. 50. 54. ... 44. 49. 52.]
['81/718281_1938-08-29_2012.jpg'],74,1.0,[185. 163. 126. ...  73.  67.  67.]
['82/7182_1948-02-05_2008.jpg'],60,1.0,[64. 53. 61. ... 13. 11. 14.]
['20/718320_1975-12-12_2013.jpg'],38,0.0,[  0.  22.  53. ... 208. 195. 176.]
['78/71878_1937-05-13_2006.jpg'],69,1.0,[137. 110.  99. ... 115.  79.  65.]
['12/718812_1982-02-14_2013.jpg'],31,1.0,[ 75.  63.  47. ... 143.  54.  74.]
['83/7189483_1953-06-19_2010.jpg'],57,1.0,[197. 179. 167. ...   3.   5.   4.]
['48/718948_1928-02-05_1954.jpg'],26,1.0,[ 86.  86.  86. ... 206. 206. 206.]
['00/81800_1986-06-13_2011.jpg'],25,0.0,[236. 243. 251. ... 128.  19.  16.]
['88/8185188_1934-12-14_1991.jpg'],57,0.0,[255. 255. 255. ...  15.  15.  15.]
['14/8185414_1983-09-27_2011.jpg'],28,0.0,[170. 122. 108. ... 247. 208. 179.]
['98/818798_1951-02-23_1994.jpg'],43,0.0,[212.  58. 128. ...  22.  20.  31.]
['22/818822_1961-02-03_2008.jpg'],47,1.0,[109.  83.  56. ...  17.  17.  17.]
['30/8189330_1976-09-23_2011.jpg'],35,0.0,[  1.   0.   5. ... 214.  45.   4.]
['90/8189790_1928-04-02_2003.jpg'],75,1.0,[143. 138. 100. ...  41. 100. 220.]
['49/918149_1890-07-11_1943.jpg'],53,1.0,[ 61.  93. 154. ...  10.  11.  15.]
['92/918292_1951-10-18_2008.jpg'],57,0.0,[ 56.  55.  37. ... 217. 211. 153.]
['93/918293_1979-03-14_2012.jpg'],33,1.0,[240. 233. 227. ...  65.  85. 154.]
['63/918363_1960-03-26_2008.jpg'],48,1.0,[159. 151. 148. ... 232. 227. 233.]
['92/918592_1967-07-14_2007.jpg'],40,1.0,[178. 187. 166. ... 205. 193. 179.]
['78/9186378_1943-10-13_1990.jpg'],47,1.0,[121. 121. 121. ... 126. 126. 126.]
['74/91874_1915-08-22_1970.jpg'],55,1.0,[220. 220. 220. ... 232. 232. 232.]
['51/9188951_1984-02-25_2011.jpg'],27,1.0,[138. 150. 162. ... 171. 184. 218.]
['09/9189509_1982-09-29_2010.jpg'],28,0.0,[ 83.  88. 126. ...  39.  17.   4.]
['82/9189682_1987-06-24_2015.jpg'],28,1.0,[ 95. 101. 101. ...  69.  71.  83.]
['67/1280067_1971-03-11_2005.jpg'],34,1.0,[119. 120. 104. ... 253.  74. 106.]
['73/12800773_1981-06-28_2011.jpg'],30,1.0,[ 76.  73.  80. ...  28.  88. 124.]
['44/1280144_1965-01-05_2011.jpg'],46,1.0,[225. 178. 168. ...  55.  56.  61.]
['21/12801521_1941-11-07_2009.jpg'],68,0.0,[ 0.  0.  0. ... 16. 15. 20.]
['53/1280153_1964-05-16_2007.jpg'],43,1.0,[192. 147.  92. ...  41.  39.  42.]
['24/1280224_1984-03-07_2014.jpg'],30,1.0,[ 83.  90.  83. ...  87. 123.  49.]
['66/12802566_1955-03-30_2003.jpg'],48,0.0,[195. 105.  81. ... 146. 102.  77.]
['84/12802584_1967-05-25_2010.jpg'],43,1.0,[ 0.  0.  0. ... 41. 41. 41.]
['17/12804217_1977-12-21_2007.jpg'],30,1.0,[195.  92.  49. ...  91.  72.  66.]
['08/12806008_1988-09-06_2008.jpg'],20,1.0,[ 54.  61.  30. ... 215. 220. 216.]
['20/12806620_1946-08-17_2011.jpg'],65,1.0,[252. 254. 253. ...  40.   0.   0.]
['63/12807363_1983-10-18_2013.jpg'],30,1.0,[115. 120. 123. ... 230. 230. 230.]
['08/1280808_1960-12-14_2010.jpg'],50,1.0,[214.  51.  32. ...  25.  26.  31.]
['05/12808405_1986-05-21_2014.jpg'],28,1.0,[134.  91.  84. ... 227. 220. 228.]
['18/12809318_1983-09-23_2008.jpg'],25,1.0,[51. 48. 67. ... 27. 25. 26.]
['10/12810_1963-04-13_2007.jpg'],44,1.0,[253. 255. 254. ...  80.  55.  48.]
['36/12813436_1973-01-24_2012.jpg'],39,1.0,[181. 161. 126. ...  25.  25.  23.]
['69/12813769_1982-02-22_2011.jpg'],29,0.0,[220. 185. 129. ... 192. 158. 157.]
['59/12813959_1988-06-12_2013.jpg'],25,1.0,[ 86.  71.  92. ... 208. 214. 204.]
['65/12813965_1966-03-21_2013.jpg'],47,1.0,[255. 255. 255. ... 255. 255. 255.]
['93/12814493_1982-09-08_2008.jpg'],26,1.0,[236. 245. 252. ...  65.  69.  80.]
['48/12815948_1985-04-14_2012.jpg'],27,0.0,[146. 121. 124. ... 157. 185. 197.]
['88/12816488_1909-07-14_1947.jpg'],38,1.0,[165. 165. 165. ...  65.  65.  65.]
['65/12816765_1954-06-27_1980.jpg'],26,1.0,[235. 235. 235. ... 120. 120. 120.]
['72/12817272_1961-10-22_2006.jpg'],45,1.0,[87. 87. 87. ...  1.  1.  1.]
['24/1281824_1971-09-07_2005.jpg'],34,1.0,[215. 202. 220. ... 207. 212. 231.]
['24/12818824_1954-04-04_2007.jpg'],53,1.0,[ 10.   7. 114. ... 105.  69.  47.]
['91/1281891_1958-12-26_2011.jpg'],53,1.0,[44. 40. 57. ... 65. 45. 20.]
['59/12821159_1984-12-28_2006.jpg'],22,1.0,[102.  89.  73. ... 255. 255. 255.]
['89/12821189_1981-09-14_2013.jpg'],32,0.0,[208. 213. 233. ...  78.  83. 105.]
['50/12821550_1980-12-25_2007.jpg'],27,1.0,[37. 28. 19. ...  8. 10.  9.]
['09/12821809_1988-08-11_2014.jpg'],26,1.0,[225. 214. 158. ...  30.  35.  57.]
['45/12824745_1931-04-17_1964.jpg'],33,1.0,[202. 202. 202. ... 143. 143. 143.]
['23/1282623_1978-11-06_2014.jpg'],36,0.0,[77.  5.  8. ... 72. 11.  8.]
['95/12831895_1923-08-09_1950.jpg'],27,1.0,[249. 238. 220. ... 238. 225. 206.]
['25/12832025_1981-03-27_2009.jpg'],28,1.0,[61. 54.  8. ... 81. 83. 33.]
['29/1283229_1925-09-16_2007.jpg'],82,1.0,[145. 146. 166. ...  58.  64.  90.]
['35/1283335_1973-12-21_2010.jpg'],37,1.0,[ 16.   7.   2. ... 230. 149. 102.]
['70/1283370_1962-06-05_2010.jpg'],48,1.0,[12.  9.  4. ... 33. 37. 40.]
['18/1283418_1975-03-18_2013.jpg'],38,1.0,[170. 167. 160. ...  60.  55.  95.]
['18/12834318_1989-02-05_2005.jpg'],16,0.0,[ 20.  38. 110. ... 194.  91. 112.]
['38/12835538_1940-11-20_2009.jpg'],69,1.0,[156. 205. 199. ...   1.  86. 203.]
['09/1283609_1958-06-16_2012.jpg'],54,0.0,[185. 187. 173. ... 135.  50.  55.]
['41/12837341_1886-02-10_1947.jpg'],61,1.0,[145. 141. 130. ... 170. 161. 152.]
['95/12838395_1987-02-25_2011.jpg'],24,1.0,[206. 203. 198. ... 170. 192. 171.]
['18/12838418_1947-02-19_2008.jpg'],61,1.0,[ 90. 104.  79. ... 144. 153. 162.]
['22/12838422_1965-09-17_2007.jpg'],42,0.0,[ 78. 130. 206. ... 220. 209. 217.]
['53/12838953_1978-10-19_2006.jpg'],28,1.0,[139. 134. 166. ...  73.  45.  24.]
['96/12838996_1987-09-02_2009.jpg'],22,1.0,[ 75. 118.  29. ... 248. 248. 248.]
['74/12840674_1977-08-27_2009.jpg'],32,1.0,[ 57.  73.  63. ... 245.  58.  79.]
['67/1284267_1983-12-02_2008.jpg'],25,1.0,[179. 184. 214. ...  25. 102.  96.]
['49/1284549_1974-06-13_2009.jpg'],35,0.0,[254. 253. 249. ... 252. 251. 247.]
['09/1284609_1908-06-19_1941.jpg'],33,1.0,[255. 255. 255. ... 255. 255. 255.]
['89/1284789_1935-05-04_2003.jpg'],68,1.0,[86. 78. 65. ... 19. 14. 10.]
['97/1284897_1972-09-29_2007.jpg'],35,1.0,[147. 100.  72. ...  64.  65.  70.]
['48/12848_1938-07-27_2007.jpg'],69,1.0,[48. 41. 74. ... 93. 97. 60.]
['62/12849762_1915-08-08_1962.jpg'],47,1.0,[110. 110. 110. ...  87.  87.  85.]
['63/1285063_1967-08-23_2005.jpg'],38,0.0,[206. 182. 112. ... 163.  51.  39.]
['93/12851493_1977-09-25_2012.jpg'],35,1.0,[ 51.  87. 161. ...  34.  33.  47.]
['00/1285200_1975-01-05_2009.jpg'],34,1.0,[ 97. 106. 113. ...   1.   0.   6.]
['73/12854173_1984-07-13_2012.jpg'],28,1.0,[ 21.  27.  41. ... 227. 245. 255.]
['04/1285604_1926-10-15_1951.jpg'],25,0.0,[224. 224. 224. ... 178. 178. 178.]
['63/12857063_1975-10-19_2008.jpg'],33,1.0,[83. 96. 50. ... 12. 12. 22.]
['17/12857517_1987-10-29_2013.jpg'],26,1.0,[104. 110. 126. ...  39.  39.  47.]
['99/1285799_1929-07-10_2006.jpg'],77,1.0,[176. 178. 175. ...  64.  35.  29.]
['06/12858106_1981-05-22_2010.jpg'],29,1.0,[114.  10.  45. ...  38.  33.  30.]
['10/1285810_1976-03-19_2014.jpg'],38,1.0,[43. 48. 70. ... 74. 62. 46.]
